age,work-class,education,education-num,marital-status,occupation,relationship,race,sex,capitical-gain,capital-loss,hours-per-week,native-country,income
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,Black,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,15024,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,7298,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,99999,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,1977,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,Asian-Pac-Islander,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,Black,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,15024,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,15024,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,3103,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,3908,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,1977,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,7688,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,Asian-Pac-Islander,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,7298,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,Asian-Pac-Islander,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,3103,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,1902,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,15024,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,5178,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,4386,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,Asian-Pac-Islander,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,Asian-Pac-Islander,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,5178,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,Asian-Pac-Islander,Male,15024,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,99999,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,2415,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,Black,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,15024,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,1977,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,1902,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,1977,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,99999,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,Asian-Pac-Islander,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,15024,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,99999,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,7298,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,99999,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,Asian-Pac-Islander,Male,0,2415,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,99999,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,15024,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,2246,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,1977,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,1977,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,99999,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,15024,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,7688,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,15024,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,15024,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,2415,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,Black,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,1902,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,15024,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,7688,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,7688,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,1977,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,1887,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,7688,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,41310,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,7688,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,7688,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,1887,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,Asian-Pac-Islander,Male,0,2415,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,1977,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,7298,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,15024,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,1902,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,Asian-Pac-Islander,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,1977,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,1887,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,Asian-Pac-Islander,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,1258,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,99999,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,1902,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,1848,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,15024,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,15024,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,Black,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,Black,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,Black,Male,0,1977,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,5178,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,7298,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,7688,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,Asian-Pac-Islander,Male,99999,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,Asian-Pac-Islander,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,1902,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,1977,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,Black,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,2829,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,7298,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,Asian-Pac-Islander,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,15024,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,Black,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,Asian-Pac-Islander,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,15024,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,15024,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,<=50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,9386,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,1977,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,Black,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,Black,Male,15024,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,0,0,0-80,Any,>50K
0-80,Any,Higher education,14-16,Spouse present,Any,Husband,White,Male,15024,0,0-80,Any,>50K
