age,work-class,education,education-num,marital-status,occupation,relationship,race,sex,capitical-gain,capital-loss,hours-per-week,native-country,income
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Asian-Pac-Islander,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,0,2206,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,>50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,1092,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,8614,0,0-80,Any,>50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,10520,0,0-80,Any,>50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,>50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,>50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,>50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,3674,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,1340,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,>50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,1602,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,8614,0,0-80,Any,>50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Asian-Pac-Islander,Any,0,0,0-80,Any,>50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,4934,0,0-80,Any,>50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Asian-Pac-Islander,Any,0,0,0-80,Any,>50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,5455,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,914,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,625,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,1506,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,4934,0,0-80,Any,>50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,>50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Asian-Pac-Islander,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,>50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,5455,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Other,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,1151,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,0,625,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Asian-Pac-Islander,Any,0,0,0-80,Any,>50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,880,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,>50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Asian-Pac-Islander,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,>50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Other,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Asian-Pac-Islander,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Asian-Pac-Islander,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Asian-Pac-Islander,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,6497,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,5455,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Asian-Pac-Islander,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,1380,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,1506,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,1506,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,>50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,14344,0,0-80,Any,>50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,0,213,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,>50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,1755,0-80,Any,>50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,5455,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Amer-Indian-Eskimo,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,1151,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,6497,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,>50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,>50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,1471,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,15020,0,0-80,Any,>50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,4650,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,>50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,2339,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Asian-Pac-Islander,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Asian-Pac-Islander,Any,13550,0,0-80,Any,>50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Asian-Pac-Islander,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,>50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Asian-Pac-Islander,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,0,0,0-80,Any,>50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,3325,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,0,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,White,Any,0,1741,0-80,Any,<=50K
0-80,Any,Higher education,12-16,Spouse not present,Technical,Not-in-family,Black,Any,0,0,0-80,Any,<=50K
