age,work-class,education,education-num,marital-status,occupation,relationship,race,sex,capitical-gain,capital-loss,hours-per-week,native-country,income
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,1471,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,14344,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,8614,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,0,213,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Amer-Indian-Eskimo,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,2472,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,1755,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,5455,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,7443,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Amer-Indian-Eskimo,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,4787,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,1151,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,0,4356,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,914,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,6497,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,3887,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Asian-Pac-Islander,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,4787,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,1506,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,Black,Female,15020,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse not present,Any,Unmarried,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,Other,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,1902,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,7298,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,1887,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,1887,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,Black,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,4386,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,1977,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,1902,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,1977,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,15024,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,1485,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,Black,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,7298,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,1902,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,7688,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,1902,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,1977,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,Amer-Indian-Eskimo,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,5178,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,15024,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,7688,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,Black,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,Black,Female,15024,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,1902,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,Black,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,1902,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,Black,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,Black,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,Amer-Indian-Eskimo,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,1902,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,15024,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,99999,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,1887,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,Black,Female,99999,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,Amer-Indian-Eskimo,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,Black,Female,0,1977,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,7688,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,7688,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,1887,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,Black,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,Other,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,2415,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,1887,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,15024,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,Amer-Indian-Eskimo,Female,0,0,40-80,North America,<=50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,Black,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,White,Female,0,0,40-80,North America,>50K
any,Any,Higher education,10-20,Spouse present,Any,Wife,Asian-Pac-Islander,Female,15024,0,40-80,North America,>50K
